stock_i_symbol	stock_i_name	stock_j_symbol	stock_j_name	correlation
ABL.N0000	AMANA BANK PLC	SIGV.N0000	SIGIRIYA VILLAGE HOTELS PLC	0.19457631313823162
ABL.N0000	AMANA BANK PLC	TRAN.N0000	TRANS ASIA HOTELS PLC	0.2462964955632374
ABL.N0000	AMANA BANK PLC	UCAR.N0000	UNION CHEMICALS LANKA PLC	0.031923913767082666
ABL.N0000	AMANA BANK PLC	LPRT.N0000	LAKE HOUSE PRINTERS & PUBLISHERS PLC	0.08189223096712625
ABL.N0000	AMANA BANK PLC	BREW.N0000	CEYLON BEVERAGE HOLDINGS PLC	0.04891198639229935
ABL.N0000	AMANA BANK PLC	PEG.N0000	PEGASUS HOTELS OF CEYLON PLC	0.1074545457619114
ABL.N0000	AMANA BANK PLC	CHL.X0000	CEYLON HOSPITALS PLC	0.21038588746068268
ABL.N0000	AMANA BANK PLC	NTB.X0000	NATIONS TRUST BANK PLC	0.18270933777652762
ABL.N0000	AMANA BANK PLC	LHL.N0000	THE  LIGHTHOUSE  HOTEL  PLC	0.12805941788699166
ABL.N0000	AMANA BANK PLC	JAT.N0000	JAT HOLDINGS PLC	0.18369118409980603
ABL.N0000	AMANA BANK PLC	TESS.N0000	TESS AGRO PLC	0.08790118848180399
ABL.N0000	AMANA BANK PLC	TESS.X0000	TESS AGRO PLC	0.020663563945666267
ABL.N0000	AMANA BANK PLC	EML.N0000	E M L CONSULTANTS PLC	-0.03927878528072935
ABL.N0000	AMANA BANK PLC	PACK.N0000	Ex-pack Corrugated Cartons PLC	0.023437964879285626
ABL.N0000	AMANA BANK PLC	LCBF.N0000	LANKA CREDIT AND BUSINESS FINANCE PLC	0.033162834713229526
ABL.N0000	AMANA BANK PLC	CALT.N0000	CAPITAL ALLIANCE PLC	0.17056464446727354
ABL.N0000	AMANA BANK PLC	COOP.N0000	Co-operative Insurance Company PLC	0.16806930046898377
ABL.N0000	AMANA BANK PLC	EXT.N0000	EXTERMINATORS PLC	0.13390739033649393
ABL.N0000	AMANA BANK PLC	HELA.N0000	HELA APPAREL HOLDINGS PLC	0.13928289637815242
ABL.N0000	AMANA BANK PLC	HBS.N0000	hSenid Business Solutions PLC	0.15395468509072877
ABL.N0000	AMANA BANK PLC	KPHL.N0000	KAPRUKA HOLDINGS PLC	0.22405035254452016
ABL.N0000	AMANA BANK PLC	LGIL.N0000	LOLC GENERAL INSURANCE PLC	0.21374509665970529
ABL.N0000	AMANA BANK PLC	MDL.N0000	MYLAND DEVELOPMENTS PLC	0.0890617771640769
ABL.N0000	AMANA BANK PLC	SDF.N0000	SARVODAYA DEVELOPMENT FINANCE PLC	0.18639309316980754
ABL.N0000	AMANA BANK PLC	FCT.N0000	First Capital Treasuries PLC	0.08838051349420427
ABL.N0000	AMANA BANK PLC	LUMX.N0000	LUMINEX PLC	0.12315488605967086
ATL.N0000	AMANA TAKAFUL PLC	ATLL.N0000	AMANA TAKAFUL LIFE PLC	0.133947722414478
ATL.N0000	AMANA TAKAFUL PLC	CONN.N0000	HAYLEYS LEISURE PLC	0.06990337614156161
ATL.N0000	AMANA TAKAFUL PLC	TAP.N0000	AMBEON CAPITAL PLC	-0.02629563979956427
ATL.N0000	AMANA TAKAFUL PLC	GREG.N0000	AMBEON HOLDINGS PLC	-0.06612382815776138
ATL.N0000	AMANA TAKAFUL PLC	ALHP.N0000	ANILANA HOTELS AND PROPERTIES PLC	-0.01480537935481871
ATL.N0000	AMANA TAKAFUL PLC	AINS.N0000	ARPICO INSURANCE PLC	0.07682448507957436
ATL.N0000	AMANA TAKAFUL PLC	AAF.N0000	ASIA ASSET FINANCE PLC	-0.02957961446768193
ATL.N0000	AMANA TAKAFUL PLC	ACAP.N0000	ASIA CAPITAL PLC	0.04214106544010417
ATL.N0000	AMANA TAKAFUL PLC	ASIY.N0000	ASIA SIYAKA COMMODITIES LIMITED	0.05332712925882436
ATL.N0000	AMANA TAKAFUL PLC	AHPL.N0000	ASIAN HOTELS AND PROPERTIES PLC	0.016826979655693387
ATL.N0000	AMANA TAKAFUL PLC	AMSL.N0000	ASIRI SURGICAL HOSPITAL PLC	0.06908603160167168
ATL.N0000	AMANA TAKAFUL PLC	ASIR.N0000	ASIRI HOSPITAL HOLDINGS PLC	0.09355446868498977
ATL.N0000	AMANA TAKAFUL PLC	AMF.N0000	ASSOCIATED MOTOR FINANCE COMPANY PLC	0.07058664702127192
ATL.N0000	AMANA TAKAFUL PLC	BPPL.N0000	B P P L HOLDINGS PLC	0.048125687457490664
ATL.N0000	AMANA TAKAFUL PLC	BFL.N0000	BAIRAHA FARMS PLC	0.08392023354820907
ATL.N0000	AMANA TAKAFUL PLC	BALA.N0000	BALANGODA  PLANTATIONS  PLC	0.08854598725912911
ATL.N0000	AMANA TAKAFUL PLC	BRR.N0000	BANSEI ROYAL RESORTS HIKKADUWA PLC	0.06457856367982769
ATL.N0000	AMANA TAKAFUL PLC	BERU.N0000	BERUWALA RESORTS PLC	0.002947237185594717
ATL.N0000	AMANA TAKAFUL PLC	BLI.N0000	BIMPUTH FINANCE PLC	0.12915922674366656
ATL.N0000	AMANA TAKAFUL PLC	BLUE.N0000	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	0.08286639487640576
ATL.N0000	AMANA TAKAFUL PLC	BLUE.X0000	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	0.07685651925845251
ATL.N0000	AMANA TAKAFUL PLC	BOGA.N0000	BOGALA GRAPHITE LANKA PLC	0.0692603986993449
ATL.N0000	AMANA TAKAFUL PLC	BOPL.N0000	BOGAWANTALAWA TEA ESTATES PLC	0.18604368332491344
ATL.N0000	AMANA TAKAFUL PLC	BRWN.N0000	BROWN & COMPANY PLC	0.05706305543680492
ATL.N0000	AMANA TAKAFUL PLC	BBH.N0000	BROWNS BEACH HOTELS PLC	0.10074081706651661
ATL.N0000	AMANA TAKAFUL PLC	BIL.N0000	BROWNS INVESTMENTS PLC	0.07987638944922308
ATL.N0000	AMANA TAKAFUL PLC	BUKI.N0000	BUKIT DARAH PLC	0.14983319760137093
ATL.N0000	AMANA TAKAFUL PLC	COLO.N0000	C M HOLDINGS PLC	0.05598136772956994
ATL.N0000	AMANA TAKAFUL PLC	CTHR.N0000	C T HOLDINGS PLC	-0.026810647027238167
ATL.N0000	AMANA TAKAFUL PLC	CTLD.N0000	C T LAND DEVELOPMENT PLC	0.019028508909667282
ATL.N0000	AMANA TAKAFUL PLC	CWM.N0000	C. W. MACKIE PLC	-0.00655256954532403
ATL.N0000	AMANA TAKAFUL PLC	CARG.N0000	CARGILLS (CEYLON) PLC	0.0016747232644488492
ATL.N0000	AMANA TAKAFUL PLC	CABO.N0000	CARGO BOAT DEVELOPMENT COMPANY PLC	0.12232768159611083
ATL.N0000	AMANA TAKAFUL PLC	CARS.N0000	CARSON CUMBERBATCH PLC	0.038323828842049
ATL.N0000	AMANA TAKAFUL PLC	CFIN.N0000	CENTRAL FINANCE COMPANY PLC	-0.05102326650969847
ATL.N0000	AMANA TAKAFUL PLC	CIND.N0000	CENTRAL INDUSTRIES PLC	0.17331288229117997
ATL.N0000	AMANA TAKAFUL PLC	CINS.N0000	CEYLINCO INSURANCE PLC	-0.011611880225762542
ATL.N0000	AMANA TAKAFUL PLC	CINS.X0000	CEYLINCO INSURANCE PLC	0.07554776795918737
ATL.N0000	AMANA TAKAFUL PLC	CCS.N0000	CEYLON COLD STORES PLC	0.16529076357741254
ATL.N0000	AMANA TAKAFUL PLC	GRAN.N0000	CEYLON GRAIN ELEVATORS PLC	0.06812146302027428
ATL.N0000	AMANA TAKAFUL PLC	GUAR.N0000	CEYLON GUARDIAN INVESTMENT TRUST PLC	0.03242138371198988
ATL.N0000	AMANA TAKAFUL PLC	CHOT.N0000	CEYLON HOTELS CORPORATION PLC	-0.03928306748787102
ATL.N0000	AMANA TAKAFUL PLC	CINV.N0000	CEYLON INVESTMENT PLC	0.2072253347963698
ATL.N0000	AMANA TAKAFUL PLC	CTBL.N0000	CEYLON TEA BROKERS PLC	-0.038629692760445214
ATL.N0000	AMANA TAKAFUL PLC	CTC.N0000	CEYLON TOBACCO COMPANY PLC	0.03969237121136275
ATL.N0000	AMANA TAKAFUL PLC	CHMX.N0000	CHEMANEX PLC	0.15696508335389417
ATL.N0000	AMANA TAKAFUL PLC	LLUB.N0000	CHEVRON LUBRICANTS  LANKA  PLC	-0.03408599988392722
ATL.N0000	AMANA TAKAFUL PLC	CWL.N0000	CHRISSWORLD PLC	0.007355895625687514
ATL.N0000	AMANA TAKAFUL PLC	CIC.X0000	C I C HOLDINGS PLC	0.035961448046896334
ATL.N0000	AMANA TAKAFUL PLC	CIC.N0000	C I C HOLDINGS PLC	0.06517475365884401
ATL.N0000	AMANA TAKAFUL PLC	CDB.N0000	CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	-0.0015052737129706971
ATL.N0000	AMANA TAKAFUL PLC	CDB.X0000	CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	0.08494827847348319
ATL.N0000	AMANA TAKAFUL PLC	REEF.N0000	CITRUS LEISURE PLC	0.1554512357282901
ATL.N0000	AMANA TAKAFUL PLC	PHAR.N0000	COLOMBO CITY HOLDINGS PLC	0.004958475491439412
ATL.N0000	AMANA TAKAFUL PLC	DOCK.N0000	COLOMBO DOCKYARD PLC	0.08534036319127639
ATL.N0000	AMANA TAKAFUL PLC	CFI.N0000	COLOMBO FORT INVESTMENTS PLC	-0.025040719958691005
ATL.N0000	AMANA TAKAFUL PLC	CIT.N0000	COLOMBO INVESTMENT TRUST PLC	0.17328310406067637
ATL.N0000	AMANA TAKAFUL PLC	CLND.N0000	COLOMBO LAND AND DEVELOPMENT COMPANY PLC	0.0328722725609155
ATL.N0000	AMANA TAKAFUL PLC	COMB.X0000	COMMERCIAL BANK OF CEYLON PLC	-0.04415322522526019
ATL.N0000	AMANA TAKAFUL PLC	COMB.N0000	COMMERCIAL BANK OF CEYLON PLC	0.07438193782338859
ATL.N0000	AMANA TAKAFUL PLC	COCR.N0000	COMMERCIAL CREDIT AND FINANCE PLC	0.08501367532438264
ATL.N0000	AMANA TAKAFUL PLC	COMD.N0000	COMMERCIAL DEVELOPMENT COMPANY PLC	0.046506706768177995
ATL.N0000	AMANA TAKAFUL PLC	CLC.N0000	COMMERCIAL LEASING & FINANCE PLC	-0.024658277530303144
ATL.N0000	AMANA TAKAFUL PLC	SOY.N0000	CONVENIENCE FOODS LANKA PLC	0.05164509331790372
ATL.N0000	AMANA TAKAFUL PLC	DPL.N0000	DANKOTUWA PORCELAIN PLC	0.039423930936788996
ATL.N0000	AMANA TAKAFUL PLC	DFCC.N0000	DFCC BANK PLC	0.08900104207461816
ATL.N0000	AMANA TAKAFUL PLC	DIAL.N0000	DIALOG AXIATA PLC	0.06450108375657516
ATL.N0000	AMANA TAKAFUL PLC	CALF.N0000	DIALOG FINANCE PLC	-0.12499044892712119
ATL.N0000	AMANA TAKAFUL PLC	DIMO.N0000	DIESEL & MOTOR ENGINEERING PLC	0.009107832301974534
ATL.N0000	AMANA TAKAFUL PLC	CTEA.N0000	DILMAH CEYLON TEA COMPANY PLC	0.07164647258056644
ATL.N0000	AMANA TAKAFUL PLC	DIPD.N0000	DIPPED PRODUCTS PLC	0.08187072758837324
ATL.N0000	AMANA TAKAFUL PLC	DIST.N0000	DISTILLERIES COMPANY OF SRI LANKA PLC	0.020713827576160117
ATL.N0000	AMANA TAKAFUL PLC	STAF.N0000	DOLPHIN HOTELS PLC	0.1391062086633137
ATL.N0000	AMANA TAKAFUL PLC	EBCR.N0000	E B CREASY & COMPANY PLC	0.09422297033458274
ATL.N0000	AMANA TAKAFUL PLC	ECL.N0000	E - CHANNELLING PLC	-0.04359575599108001
ATL.N0000	AMANA TAKAFUL PLC	EAST.N0000	EAST WEST PROPERTIES PLC	0.08326607439837777
ATL.N0000	AMANA TAKAFUL PLC	EMER.N0000	EASTERN MERCHANTS PLC	-0.013679407355570163
ATL.N0000	AMANA TAKAFUL PLC	EDEN.N0000	EDEN HOTEL LANKA PLC	0.03525473286202648
ATL.N0000	AMANA TAKAFUL PLC	ELPL.N0000	ELPITIYA PLANTATIONS PLC	0.002899700191427725
ATL.N0000	AMANA TAKAFUL PLC	ETWO.N0000	EQUITY TWO PLC	0.029254398748339162
ATL.N0000	AMANA TAKAFUL PLC	EXPO.N0000	EXPOLANKA HOLDINGS PLC	-0.013310067051815819
ATL.N0000	AMANA TAKAFUL PLC	CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	0.17078059721413194
ATL.N0000	AMANA TAKAFUL PLC	GHLL.N0000	GALADARI HOTELS (LANKA) PLC	0.11093905858520303
ATL.N0000	AMANA TAKAFUL PLC	GEST.N0000	GESTETNER OF CEYLON PLC	0.16298133599886272
ATL.N0000	AMANA TAKAFUL PLC	WAPO.N0000	GALLE FACE CAPITAL PARTNERS PLC	-0.07800438652010509
ATL.N0000	AMANA TAKAFUL PLC	HAPU.N0000	HAPUGASTENNE PLANTATIONS PLC	0.04562515177519579
ATL.N0000	AMANA TAKAFUL PLC	HNB.X0000	HATTON NATIONAL BANK PLC	0.08929177573112869
ATL.N0000	AMANA TAKAFUL PLC	HNB.N0000	HATTON NATIONAL BANK PLC	0.10603839610832513
ATL.N0000	AMANA TAKAFUL PLC	HPL.N0000	HATTON PLANTATIONS PLC	0.05726899586874514
ATL.N0000	AMANA TAKAFUL PLC	HAYC.N0000	HAYCARB PLC	-0.012110091576727298
ATL.N0000	AMANA TAKAFUL PLC	MGT.N0000	HAYLEYS FABRIC PLC	0.09755546267449156
ATL.N0000	AMANA TAKAFUL PLC	HEXP.N0000	HAYLEYS FIBRE PLC	0.022091404273674224
ATL.N0000	AMANA TAKAFUL PLC	HAYL.N0000	HAYLEYS PLC	0.05610720624882634
ATL.N0000	AMANA TAKAFUL PLC	HHL.N0000	HEMAS HOLDINGS PLC	0.09286629508354831
ATL.N0000	AMANA TAKAFUL PLC	CITH.N0000	HIKKADUWA BEACH RESORT PLC	-0.0248987383656289
ATL.N0000	AMANA TAKAFUL PLC	HASU.N0000	HNB ASSURANCE PLC	0.06853634541189303
ATL.N0000	AMANA TAKAFUL PLC	HNBF.N0000	HNB FINANCE PLC	0.112604385268148
ATL.N0000	AMANA TAKAFUL PLC	HNBF.X0000	HNB FINANCE PLC	0.1932639042221004
ATL.N0000	AMANA TAKAFUL PLC	HSIG.N0000	HOTEL SIGIRIYA PLC	0.02148187418854495
ATL.N0000	AMANA TAKAFUL PLC	HDFC.N0000	HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL	0.1892682450857688
ATL.N0000	AMANA TAKAFUL PLC	HUNA.N0000	HUNAS HOLDINGS PLC	0.00927560337420774
ATL.N0000	AMANA TAKAFUL PLC	HVA.N0000	HVA FOODS PLC	0.06720536363502107
ATL.N0000	AMANA TAKAFUL PLC	ASPH.N0000	INDUSTRIAL ASPHALTS (CEYLON) PLC	-0.0011043915580244206
ATL.N0000	AMANA TAKAFUL PLC	JINS.N0000	JANASHAKTHI INSURANCE PLC	0.07574707360211011
ATL.N0000	AMANA TAKAFUL PLC	JETS.N0000	JETWING SYMPHONY PLC	-0.0154020060217653
ATL.N0000	AMANA TAKAFUL PLC	JKH.N0000	JOHN KEELLS HOLDINGS PLC	0.001972301514719907
ATL.N0000	AMANA TAKAFUL PLC	KHL.N0000	JOHN KEELLS HOTELS PLC	-0.02067905451766007
ATL.N0000	AMANA TAKAFUL PLC	JKL.N0000	JOHN KEELLS PLC	-0.01709336319840045
ATL.N0000	AMANA TAKAFUL PLC	KAHA.N0000	KAHAWATTE  PLANTATIONS  PLC	0.14919359272225552
ATL.N0000	AMANA TAKAFUL PLC	KGAL.N0000	KEGALLE  PLANTATIONS  PLC	0.09884309340940703
ATL.N0000	AMANA TAKAFUL PLC	KCAB.N0000	KELANI CABLES PLC	0.11421889762097537
ATL.N0000	AMANA TAKAFUL PLC	TYRE.N0000	KELANI TYRES PLC	-0.0032430225978456644
ATL.N0000	AMANA TAKAFUL PLC	KVAL.N0000	KELANI VALLEY PLANTATIONS PLC	0.07485849599898588
ATL.N0000	AMANA TAKAFUL PLC	KDL.N0000	KELSEY DEVELOPMENTS PLC	0.08871666390380759
ATL.N0000	AMANA TAKAFUL PLC	KOTA.N0000	KOTAGALA PLANTATIONS PLC	0.04059824688760568
ATL.N0000	AMANA TAKAFUL PLC	LAMB.N0000	KOTMALE HOLDINGS PLC	0.04788838780010532
ATL.N0000	AMANA TAKAFUL PLC	LFIN.N0000	LB FINANCE PLC	0.1238282193555771
ATL.N0000	AMANA TAKAFUL PLC	LALU.N0000	LANKA ALUMINIUM INDUSTRIES PLC	0.12841240743457333
ATL.N0000	AMANA TAKAFUL PLC	ASHO.N0000	LANKA ASHOK LEYLAND PLC	0.011737310342258736
ATL.N0000	AMANA TAKAFUL PLC	CERA.N0000	LANKA CERAMIC PLC	0.08276488403169804
ATL.N0000	AMANA TAKAFUL PLC	LIOC.N0000	LANKA IOC PLC	0.12242985090374758
ATL.N0000	AMANA TAKAFUL PLC	LMF.N0000	LANKA MILK FOODS (CWE) PLC	0.05149828589552917
ATL.N0000	AMANA TAKAFUL PLC	ASCO.N0000	LANKA REALTY INVESTMENTS PLC	0.04364982986009961
ATL.N0000	AMANA TAKAFUL PLC	TILE.N0000	LANKA TILES PLC	0.10712491763461501
ATL.N0000	AMANA TAKAFUL PLC	LVEN.N0000	LANKA VENTURES PLC	0.08748432179388535
ATL.N0000	AMANA TAKAFUL PLC	LWL.N0000	LANKA WALLTILE PLC	0.06612905141450366
ATL.N0000	AMANA TAKAFUL PLC	LCEY.N0000	LANKEM CEYLON PLC	0.1548001210827764
ATL.N0000	AMANA TAKAFUL PLC	LDEV.N0000	LANKEM DEVELOPMENTS PLC	0.10470019984014975
ATL.N0000	AMANA TAKAFUL PLC	LGL.N0000	LAUGFS GAS PLC	0.16452251255139252
ATL.N0000	AMANA TAKAFUL PLC	LGL.X0000	LAUGFS GAS PLC	0.058764006029932245
ATL.N0000	AMANA TAKAFUL PLC	LPL.X0000	LAUGFS POWER PLC	0.03856605959566591
ATL.N0000	AMANA TAKAFUL PLC	LPL.N0000	LAUGFS POWER PLC	0.12539673078144883
ATL.N0000	AMANA TAKAFUL PLC	LITE.N0000	LAXAPANA BATTERIES PLC	0.06288525180161574
ATL.N0000	AMANA TAKAFUL PLC	SHAW.N0000	LEE HEDGES PLC	0.029876224188083056
ATL.N0000	AMANA TAKAFUL PLC	LION.N0000	LION BREWERY (CEYLON) PLC	-0.10204450660104149
ATL.N0000	AMANA TAKAFUL PLC	NIFL.N0000	L O L C DEVELOPMENT FINANCE PLC	-0.004515526274865009
ATL.N0000	AMANA TAKAFUL PLC	LOFC.N0000	LOLC FINANCE PLC	0.07837027298048667
ATL.N0000	AMANA TAKAFUL PLC	LOLC.N0000	L O L C HOLDINGS PLC	0.025629613578987957
ATL.N0000	AMANA TAKAFUL PLC	HPFL.N0000	LOTUS HYDRO POWER PLC	0.09147272325047526
ATL.N0000	AMANA TAKAFUL PLC	LVEF.N0000	L V L ENERGY FUND PLC	0.09003385972897707
ATL.N0000	AMANA TAKAFUL PLC	MEL.N0000	MACKWOODS ENERGY PLC	-0.047508908441996824
ATL.N0000	AMANA TAKAFUL PLC	MADU.N0000	MADULSIMA  PLANTATIONS  PLC	0.17482061037466373
ATL.N0000	AMANA TAKAFUL PLC	MCPL.N0000	MAHAWELI COCONUT PLANTATIONS PLC	-0.003744512568161376
ATL.N0000	AMANA TAKAFUL PLC	MRH.N0000	MAHAWELI REACH HOTELS PLC	-0.07450040780537728
ATL.N0000	AMANA TAKAFUL PLC	MAL.X0000	MALWATTE VALLEY PLANTATION PLC	-0.00010276567097425219
ATL.N0000	AMANA TAKAFUL PLC	MARA.N0000	MARAWILA  RESORTS  PLC	0.03441717547230075
ATL.N0000	AMANA TAKAFUL PLC	MASK.N0000	MASKELIYA PLANTATIONS PLC	0.13076101268976498
ATL.N0000	AMANA TAKAFUL PLC	MELS.N0000	MELSTACORP PLC	0.08839972114610851
ATL.N0000	AMANA TAKAFUL PLC	MSL.N0000	MERCANTILE SHIPPING COMPANY PLC	0.010816155954787667
ATL.N0000	AMANA TAKAFUL PLC	MBSL.N0000	MERCHANT BANK OF SRI LANKA & FINANCE PLC	0.12554259480330426
ATL.N0000	AMANA TAKAFUL PLC	MHDL.N0000	MILLENNIUM HOUSING DEVELOPERS PLC	0.14016576861908867
ATL.N0000	AMANA TAKAFUL PLC	MULL.N0000	MULLER & PHIPPS (CEYLON) PLC	0.04553758401460116
ATL.N0000	AMANA TAKAFUL PLC	NAMU.N0000	NAMUNUKULA PLANTATIONS PLC	0.19910265958211157
ATL.N0000	AMANA TAKAFUL PLC	CSF.N0000	NATION LANKA FINANCE PLC	0.033601113454195725
ATL.N0000	AMANA TAKAFUL PLC	NDB.N0000	NATIONAL DEVELOPMENT BANK PLC	0.05062895336877521
ATL.N0000	AMANA TAKAFUL PLC	NTB.N0000	NATIONS TRUST BANK PLC	0.09657138276270072
ATL.N0000	AMANA TAKAFUL PLC	NHL.N0000	NAWALOKA HOSPITALS PLC	-0.08460843132066419
ATL.N0000	AMANA TAKAFUL PLC	NEST.N0000	NESTLE LANKA PLC	0.101752997158031
ATL.N0000	AMANA TAKAFUL PLC	ODEL.N0000	ODEL PLC	-0.00439863539740203
ATL.N0000	AMANA TAKAFUL PLC	BFN.N0000	ORIENT FINANCE PLC	-0.0076371562368074694
ATL.N0000	AMANA TAKAFUL PLC	OSEA.N0000	OVERSEAS REALTY (CEYLON) PLC	-0.03886662319381113
ATL.N0000	AMANA TAKAFUL PLC	PALM.N0000	PALM GARDEN HOTELS PLC	0.0018483823349278257
ATL.N0000	AMANA TAKAFUL PLC	PABC.N0000	PAN ASIA BANKING CORPORATION PLC	-0.03449401938860898
ATL.N0000	AMANA TAKAFUL PLC	PAP.N0000	PANASIAN POWER PLC	0.1834897496881458
ATL.N0000	AMANA TAKAFUL PLC	PINS.N0000	PEOPLE'S INSURANCE PLC	0.09152944647291039
ATL.N0000	AMANA TAKAFUL PLC	PLC.N0000	PEOPLE'S LEASING & FINANCE PLC	0.07798329645541337
ATL.N0000	AMANA TAKAFUL PLC	PMB.N0000	PMF FINANCE PLC	-0.0035653997862625303
ATL.N0000	AMANA TAKAFUL PLC	GLAS.N0000	PGP GLASS CEYLON PLC	-0.0983929010011663
ATL.N0000	AMANA TAKAFUL PLC	GSF.N0000	PRIME FINANCE PLC	0.013942855024396676
ATL.N0000	AMANA TAKAFUL PLC	PLR.N0000	PRIME LANDS RESIDENCIES PLC	0.14322456331034528
ATL.N0000	AMANA TAKAFUL PLC	CARE.N0000	PRINTCARE PLC	0.11578649612734704
ATL.N0000	AMANA TAKAFUL PLC	RIL.N0000	R I L PROPERTY PLC	0.036643971132227046
ATL.N0000	AMANA TAKAFUL PLC	RGEM.N0000	RADIANT GEMS INTERNATIONAL PLC	-0.11510372207737156
ATL.N0000	AMANA TAKAFUL PLC	RWSL.N0000	RAIGAM WAYAMBA SALTERNS PLC	0.008675937898814039
ATL.N0000	AMANA TAKAFUL PLC	RFL.N0000	RAMBODA FALLS PLC	-0.04852606705963522
ATL.N0000	AMANA TAKAFUL PLC	REG.N0000	REGNIS (LANKA) PLC	0.043820038263448706
ATL.N0000	AMANA TAKAFUL PLC	RAL.N0000	RENUKA AGRI FOODS PLC	0.02850192590377424
ATL.N0000	AMANA TAKAFUL PLC	KZOO.N0000	SHAW WALLACE INVESTMENTS PLC	0.030446694296786665
ATL.N0000	AMANA TAKAFUL PLC	RENU.N0000	RENUKA CITY HOTELS PLC.	0.011172852827430437
ATL.N0000	AMANA TAKAFUL PLC	COCO.N0000	RENUKA FOODS PLC	0.1553690765352205
ATL.N0000	AMANA TAKAFUL PLC	COCO.X0000	RENUKA FOODS PLC	0.15263145526248376
ATL.N0000	AMANA TAKAFUL PLC	RHL.N0000	RENUKA HOLDINGS PLC	0.1588690502929247
ATL.N0000	AMANA TAKAFUL PLC	RHL.X0000	RENUKA HOLDINGS PLC	0.05494338395828896
ATL.N0000	AMANA TAKAFUL PLC	RCH.N0000	RENUKA HOTELS PLC	0.10632917904063915
ATL.N0000	AMANA TAKAFUL PLC	RICH.N0000	RICHARD PIERIS AND COMPANY PLC	0.1756625887279957
ATL.N0000	AMANA TAKAFUL PLC	REXP.N0000	RICHARD PIERIS EXPORTS PLC	0.06623781755527894
ATL.N0000	AMANA TAKAFUL PLC	RCL.N0000	ROYAL CERAMICS LANKA PLC	0.11941737629912058
ATL.N0000	AMANA TAKAFUL PLC	RPBH.N0000	ROYAL PALMS BEACH HOTELS PLC	-0.001916172957842013
ATL.N0000	AMANA TAKAFUL PLC	SAMP.N0000	SAMPATH BANK PLC	0.1638618506352015
ATL.N0000	AMANA TAKAFUL PLC	SIL.N0000	SAMSON INTERNATIONAL PLC	-0.12049196979649698
ATL.N0000	AMANA TAKAFUL PLC	SDB.N0000	SANASA DEVELOPMENT BANK PLC	0.02203984892768512
ATL.N0000	AMANA TAKAFUL PLC	SMOT.N0000	SATHOSA MOTORS PLC	0.0024262818305985584
ATL.N0000	AMANA TAKAFUL PLC	IDL.N0000	SERENDIB ENGINEERING GROUP PLC	0.00892913101081528
ATL.N0000	AMANA TAKAFUL PLC	SHOT.N0000	SERENDIB HOTELS PLC	0.051191855882671576
ATL.N0000	AMANA TAKAFUL PLC	SHOT.X0000	SERENDIB HOTELS PLC	0.057005518141980516
ATL.N0000	AMANA TAKAFUL PLC	SLND.N0000	SERENDIB LAND PLC	0.04416028061351616
ATL.N0000	AMANA TAKAFUL PLC	SEYB.X0000	SEYLAN BANK PLC	0.01835777464112073
ATL.N0000	AMANA TAKAFUL PLC	SEYB.N0000	SEYLAN BANK PLC	0.03839260687957797
ATL.N0000	AMANA TAKAFUL PLC	CSD.N0000	SEYLAN DEVELOPMENTS PLC	0.10089629763785839
ATL.N0000	AMANA TAKAFUL PLC	SIRA.N0000	SIERRA CABLES PLC	0.0001847730589884048
ATL.N0000	AMANA TAKAFUL PLC	SINS.N0000	SINGER (SRI LANKA) PLC	0.03712627417036931
ATL.N0000	AMANA TAKAFUL PLC	SFIN.N0000	SINGER FINANCE LANKA PLC	-0.06954672682990592
ATL.N0000	AMANA TAKAFUL PLC	SINI.N0000	SINGER INDUSTRIES (CEYLON) PLC	0.1641898756088974
ATL.N0000	AMANA TAKAFUL PLC	SINH.N0000	SINGHE HOSPITALS PLC	-0.11128336677130952
ATL.N0000	AMANA TAKAFUL PLC	SFL.P0000	SINHAPUTHRA FINANCE PLC	-0.057718705131584204
ATL.N0000	AMANA TAKAFUL PLC	SFL.N0000	SINHAPUTHRA FINANCE PLC	0.03441327364321695
ATL.N0000	AMANA TAKAFUL PLC	SEMB.N0000	SMB FINANCE PLC	0.05434527200932711
ATL.N0000	AMANA TAKAFUL PLC	SEMB.X0000	SMB FINANCE PLC	0.04634158486099413
ATL.N0000	AMANA TAKAFUL PLC	SCAP.N0000	SOFTLOGIC CAPITAL PLC	0.11290437730086515
ATL.N0000	AMANA TAKAFUL PLC	CRL.N0000	SOFTLOGIC FINANCE PLC	0.06853049200296922
ATL.N0000	AMANA TAKAFUL PLC	SHL.N0000	SOFTLOGIC HOLDINGS PLC	0.12193701258510858
ATL.N0000	AMANA TAKAFUL PLC	AAIC.N0000	SOFTLOGIC LIFE INSURANCE PLC	0.18723008333481397
ATL.N0000	AMANA TAKAFUL PLC	SLTL.N0000	SRI LANKA TELECOM PLC	0.006881414766622671
ATL.N0000	AMANA TAKAFUL PLC	SUN.N0000	SUNSHINE HOLDINGS PLC	0.134113500037587
